 dia mes anio hora min sec latitud longitud prof mag
2416 2018 08 20 03 04 18.720 16.97 -100.88 10.0 3.26
2417 2018 08 20 03 33 20.100 17.32 -101.42 10.0 2.27
2418 2018 08 20 03 34 49.420 17.28 -101.57 10.0 2.72
2419 2018 08 20 07 11 18.840 17.22 -101.12 18.0 1.63
2420 2018 08 20 07 51 45.980 17.1 -100.39 44.8 2.01
2421 2018 08 20 11 43 52.800 16.97 -100.0 7.3 2.82
2422 2018 08 20 13 12 31.580 17.38 -101.38 30.9 1.87
2423 2018 08 20 16 21 05.220 17.44 -101.59 7.8 3.27
2424 2018 08 20 20 36 56.000 17.12 -100.84 13.0 1.87
2425 2018 08 20 21 37 53.280 17.61 -101.25 52.0 2.38
2426 2018 08 21 04 03 41.600 17.32 -100.96 9.0 1.94
2427 2018 08 21 06 19 39.620 17.17 -100.38 38.0 2.5
2428 2018 08 21 07 33 45.380 17.31 -101.21 16.0 2.18
2429 2018 08 21 07 49 54.320 17.08 -100.42 52.7 2.13
2430 2018 08 21 12 43 53.560 17.22 -101.12 18.0 2.13
2431 2018 08 21 13 42 41.420 17.38 -101.38 30.9 1.89
2432 2018 08 21 16 53 36.060 17.27 -101.01 38.2 1.99
2433 2018 08 21 20 38 35.740 17.57 -101.57 36.9 3.44
2434 2018 08 22 01 09 39.760 17.16 -100.07 10.0 1.62
2435 2018 08 22 03 19 01.280 17.19 -100.35 7.0 1.75
2436 2018 08 22 04 18 59.380 16.96 -100.43 16.1 1.87
2437 2018 08 22 07 39 36.020 17.07 -100.61 5.0 3.03
2438 2018 08 22 09 56 03.940 17.24 -101.17 46.3 3.25
2439 2018 08 22 12 09 51.440 17.29 -101.58 7.0 2.47
2440 2018 08 23 01 55 37.280 17.1 -100.39 44.8 2.03
2441 2018 08 23 04 51 00.300 17.06 -100.87 13.0 1.81
2442 2018 08 23 07 34 53.700 17.31 -101.63 10.0 3.04
2443 2018 08 23 07 35 38.120 17.28 -101.57 10.0 2.61
2444 2018 08 23 07 35 55.940 17.28 -101.57 10.0 2.62
2445 2018 08 23 07 40 25.520 17.28 -101.57 10.0 2.64
2446 2018 08 23 07 46 21.820 17.28 -101.57 10.0 2.57
2447 2018 08 23 07 47 31.480 17.32 -101.42 10.0 2.5
2448 2018 08 23 08 02 30.940 17.28 -101.57 10.0 2.41
2449 2018 08 23 08 21 22.620 17.22 -101.54 12.0 2.53
2450 2018 08 23 10 18 13.580 17.28 -101.12 16.0 2.02
2451 2018 08 23 10 24 44.500 17.34 -101.51 8.0 2.59
2452 2018 08 23 10 33 17.280 17.28 -101.57 10.0 2.65
2453 2018 08 23 10 36 53.200 17.28 -101.57 10.0 2.59
2454 2018 08 23 11 17 12.400 17.25 -101.63 10.0 2.71
2455 2018 08 23 19 46 54.320 17.57 -101.57 36.9 3.05
2456 2018 08 23 20 26 00.380 16.82 -100.0 7.4 3.41
2457 2018 08 23 22 16 23.440 17.24 -101.48 3.0 2.44
2458 2018 08 23 22 30 12.920 17.24 -101.04 36.2 3.55
2459 2018 08 23 22 34 42.980 17.24 -101.04 36.2 2.26
2460 2018 08 24 07 52 37.540 17.36 -101.43 27.1 2.87
2461 2018 08 24 09 03 57.880 17.08 -100.42 52.7 2.23
2462 2018 08 24 09 34 39.900 17.04 -100.66 5.7 2.87
2463 2018 08 24 10 27 43.940 17.24 -101.04 36.2 1.89
2464 2018 08 24 11 22 58.160 17.18 -101.07 8.2 1.8
2465 2018 08 24 14 48 35.380 17.01 -100.46 13.6 2.3
2466 2018 08 24 17 43 23.060 17.19 -100.35 7.0 2.16
2467 2018 08 24 19 40 23.960 16.97 -100.0 7.3 2.81
2468 2018 08 24 19 46 58.060 16.96 -100.17 5.0 3.2
2469 2018 08 24 22 15 39.300 17.26 -101.05 7.0 2.15
2470 2018 08 25 00 57 53.100 16.46 -100.84 5.8 2.12
2471 2018 08 25 09 33 40.180 17.44 -101.59 6.5 3.53
2472 2018 08 25 14 35 47.400 16.46 -100.84 5.8 2.03
2473 2018 08 25 18 51 01.100 17.39 -101.0 54.0 1.95
2474 2018 08 25 18 58 09.380 17.2 -100.89 28.7 2.12
2475 2018 08 25 19 08 49.900 17.37 -100.97 10.0 1.68
2476 2018 08 25 19 12 22.500 17.37 -100.97 10.0 2.08
2477 2018 08 25 20 24 44.940 16.95 -100.45 11.0 2.74
2478 2018 08 25 21 19 14.320 17.37 -101.44 29.0 2.01
2479 2018 08 25 21 30 14.620 16.46 -100.84 5.8 1.92
2480 2018 08 26 03 46 49.220 17.19 -100.35 5.0 2.07
2481 2018 08 26 04 27 24.300 17.06 -100.63 9.5 1.97
2482 2018 08 26 04 33 41.520 17.07 -100.63 5.8 2.1
2483 2018 08 26 07 58 20.720 17.03 -100.05 5.0 3.12
2484 2018 08 26 09 20 42.060 17.03 -100.05 5.0 2.84
2485 2018 08 26 14 37 48.180 17.15 -100.4 35.2 2.5
2486 2018 08 26 21 11 30.580 17.07 -100.63 5.8 1.99
2487 2018 08 27 02 16 45.120 17.29 -101.29 16.0 2.56
2488 2018 08 27 02 35 52.560 17.24 -100.66 43.5 2.49
2489 2018 08 27 10 34 15.140 17.19 -100.35 5.0 2.11
2490 2018 08 27 11 17 26.880 17.29 -101.43 19.0 2.71
2491 2018 08 27 11 22 19.080 17.24 -101.04 36.2 2.16
2492 2018 08 27 15 33 48.880 17.03 -100.05 5.0 2.97
2493 2018 08 27 20 57 49.120 17.37 -101.46 4.0 2.38
2494 2018 08 27 21 09 12.680 17.21 -100.42 21.0 1.79
2495 2018 08 27 23 58 43.900 17.27 -101.49 3.0 0.07
2496 2018 08 28 05 09 37.180 17.14 -100.39 39.0 2.22
2497 2018 08 28 09 25 45.240 17.03 -100.1 5.0 2.48
2498 2018 08 28 15 16 40.660 17.32 -101.4 26.0 2.2
2499 2018 08 28 17 45 23.220 17.3 -100.6 47.0 2.11
2500 2018 08 28 21 11 31.260 16.92 -100.38 5.0 2.76
2501 2018 08 28 22 58 36.920 17.07 -100.61 3.0 2.45
2502 2018 08 28 23 25 44.200 17.29 -101.29 16.0 1.54
2503 2018 08 28 23 26 57.440 17.22 -101.12 18.0 1.23
2504 2018 08 29 01 28 37.840 17.07 -100.63 5.8 2.52
2505 2018 08 29 07 45 10.040 16.95 -100.17 12.0 1.48
2506 2018 08 29 11 56 49.580 17.44 -101.51 6.8 2.68
2507 2018 08 29 18 30 49.340 16.97 -100.0 7.3 2.87
2508 2018 08 29 22 04 32.380 17.17 -100.09 31.0 2.85
2509 2018 08 29 22 04 38.940 16.95 -100.59 3.9 2.88
2510 2018 08 30 05 10 40.820 17.35 -101.4 13.0 2.2
2511 2018 08 30 14 55 15.040 17.32 -101.05 3.0 2.28
2512 2018 08 30 15 53 44.080 17.07 -100.38 20.0 2.11
2513 2018 08 31 05 18 18.000 17.29 -101.02 3.0 1.95
2514 2018 08 31 09 35 47.200 16.83 -100.11 25.0 2.45
2515 2018 08 31 16 13 52.980 17.26 -100.99 3.0 2.22
2516 2018 08 31 16 40 23.200 17.27 -101.49 3.0 2.65
2517 2018 08 31 20 11 26.480 17.19 -100.35 5.0 2.69
2518 2018 09 01 06 29 08.200 17.04 -100.66 5.7 1.75
2519 2018 09 01 06 47 34.120 16.99 -100.61 6.0 1.61
2520 2018 09 01 09 31 51.600 16.99 -100.61 4.0 1.63
2521 2018 09 01 13 10 47.280 17.23 -100.94 34.0 1.4
2522 2018 09 01 15 56 49.600 17.2 -100.89 28.7 2.24
2523 2018 09 01 17 35 13.560 17.34 -100.9 30.6 1.58
2524 2018 09 01 17 44 39.900 16.87 -100.5 3.0 1.64
2525 2018 09 01 17 56 34.760 16.9 -100.47 5.0 1.58
2526 2018 09 01 18 40 53.040 17.24 -101.17 44.3 1.68
2527 2018 09 01 22 02 38.020 17.72 -100.22 111.4 3.46
2528 2018 09 02 00 41 23.360 17.3 -101.52 3.0 2.4
2529 2018 09 02 00 47 04.640 16.5 -100.07 9.0 2.9
2530 2018 09 02 02 20 19.820 17.29 -101.08 10.0 1.97
2531 2018 09 02 05 46 51.040 17.27 -101.01 40.2 2.16
2532 2018 09 02 17 33 01.720 17.06 -100.63 9.5 2.02
2533 2018 09 02 22 22 42.720 17.1 -100.39 44.8 2.66
2534 2018 09 02 23 18 41.740 16.93 -100.47 3.0 1.81
2535 2018 09 03 03 55 32.800 17.33 -101.06 41.0 1.81
2536 2018 09 03 05 52 22.900 16.92 -100.25 19.0 2.84
2537 2018 09 03 06 23 24.660 16.46 -100.84 5.8 2.81
2538 2018 09 03 08 40 55.340 17.19 -100.35 5.0 2.73
2539 2018 09 03 12 12 09.040 17.19 -100.35 5.0 1.81
2540 2018 09 03 12 59 30.600 17.33 -101.06 41.0 1.82
2541 2018 09 04 03 44 14.900 16.89 -99.99 24.4 2.73
2542 2018 09 04 06 02 03.740 17.39 -101.37 11.9 2.16
2543 2018 09 04 09 56 54.220 17.04 -100.66 7.7 2.63
2544 2018 09 04 11 22 24.840 17.19 -100.35 5.0 2.2
2545 2018 09 04 11 57 01.060 17.21 -101.17 44.3 2.71
2546 2018 09 04 15 53 09.500 17.16 -100.37 38.2 2.94
2547 2018 09 04 18 57 49.260 17.24 -101.04 36.2 1.91
2548 2018 09 04 23 00 50.800 16.27 -100.86 19.4 2.16
2549 2018 09 05 08 47 09.900 17.24 -101.17 46.3 2.32
2550 2018 09 05 20 06 23.980 16.98 -100.49 5.3 3.26
2551 2018 09 05 20 13 23.640 17.43 -101.59 12.2 3.07
2552 2018 09 05 20 19 32.980 16.98 -100.49 5.3 3.18
2553 2018 09 06 04 03 52.060 16.97 -100.0 7.3 3.05
2554 2018 09 06 05 00 07.040 17.3 -101.14 31.0 2.77
2555 2018 09 06 06 09 09.020 17.69 -101.08 59.8 4.0
2556 2018 09 06 14 16 09.820 17.39 -101.15 26.6 2.91
2557 2018 09 06 16 05 52.820 17.36 -101.47 30.0 2.42
2558 2018 09 06 16 10 55.480 17.32 -101.32 9.0 2.57
2559 2018 09 06 21 21 24.120 17.24 -101.04 36.2 3.05
2560 2018 09 06 21 32 30.920 17.3 -101.14 31.0 2.36
2561 2018 09 06 22 18 03.600 17.72 -100.22 111.4 3.67
2562 2018 09 06 23 23 27.340 17.38 -101.0 52.0 1.82
2563 2018 09 07 01 25 24.320 17.37 -100.97 10.0 2.61
2564 2018 09 07 02 27 17.360 17.19 -100.35 5.0 2.86
2565 2018 09 07 05 36 39.560 17.37 -101.46 4.0 2.67
2566 2018 09 07 07 13 09.580 17.38 -101.0 52.0 2.54
2567 2018 09 07 10 26 30.100 17.37 -100.97 10.0 2.11
2568 2018 09 07 12 40 12.400 17.37 -100.97 10.0 1.97
2569 2018 09 07 13 04 53.560 17.37 -100.97 10.0 2.22
2570 2018 09 07 15 36 44.960 17.37 -100.97 10.0 1.9
2571 2018 09 07 16 37 53.960 16.86 -100.29 11.4 3.15
2572 2018 09 07 20 47 15.740 17.31 -101.21 16.0 2.55
2573 2018 09 08 00 43 59.360 17.38 -101.0 52.0 2.36
2574 2018 09 08 01 00 15.740 17.32 -101.58 5.0 2.89
2575 2018 09 08 01 02 18.880 17.29 -101.55 5.0 2.97
2576 2018 09 08 01 07 43.280 17.26 -101.52 3.0 3.11
2577 2018 09 08 01 34 10.680 17.17 -100.38 38.0 2.82
2578 2018 09 08 03 15 04.260 17.37 -100.97 10.0 2.14
2579 2018 09 08 10 40 19.140 17.24 -101.04 36.2 3.28
2580 2018 09 08 10 44 39.560 17.29 -100.99 9.0 1.99
2581 2018 09 08 10 44 53.060 17.29 -100.99 9.0 2.01
2582 2018 09 08 15 49 18.180 17.11 -100.96 16.7 2.56
2583 2018 09 08 21 34 43.640 16.85 -100.13 5.0 2.76
2584 2018 09 08 22 18 33.380 17.44 -101.51 6.8 2.8
2585 2018 09 08 22 19 38.060 17.44 -101.51 6.8 2.32
2586 2018 09 08 23 43 52.080 17.09 -100.03 45.4 2.0
2587 2018 09 09 05 11 48.420 17.32 -101.55 5.0 3.48
2588 2018 09 09 07 28 40.560 17.04 -100.66 5.7 2.86
2589 2018 09 09 10 07 59.220 17.37 -100.97 10.0 1.94
2590 2018 09 09 11 46 14.820 17.04 -100.66 5.7 2.12
2591 2018 09 10 01 21 40.620 17.24 -101.04 36.2 2.2
2592 2018 09 10 03 54 18.300 17.37 -100.97 10.0 2.14
2593 2018 09 10 03 56 09.640 17.37 -100.97 10.0 2.06
2594 2018 09 10 09 29 28.380 17.27 -101.2 9.6 2.14
2595 2018 09 10 16 57 34.040 17.37 -100.97 10.0 2.06
2596 2018 09 10 17 27 46.900 17.14 -100.39 39.0 2.15
2597 2018 09 10 19 07 33.060 17.16 -100.38 7.0 2.15
2598 2018 09 11 11 20 28.140 17.24 -101.04 36.2 2.2
2599 2018 09 11 12 26 26.520 17.37 -101.47 29.5 2.01
2600 2018 09 11 13 33 36.040 17.37 -100.97 10.0 1.82
2601 2018 09 11 16 19 05.620 17.33 -101.45 27.3 2.55
2602 2018 09 11 18 54 22.120 17.19 -100.35 5.0 1.84
2603 2018 09 11 20 35 23.740 17.2 -101.08 7.0 3.14
2604 2018 09 12 03 04 00.200 17.57 -101.57 34.9 3.56
2605 2018 09 12 03 34 25.580 16.69 -100.09 7.0 3.25
2606 2018 09 12 10 40 49.800 17.13 -100.05 28.0 2.05
2607 2018 09 12 11 39 35.500 17.44 -101.51 6.8 2.3
2608 2018 09 12 14 15 26.620 16.82 -100.13 9.0 2.81
2609 2018 09 12 19 49 56.340 17.21 -101.17 42.3 1.79
2610 2018 09 12 23 22 56.080 16.49 -100.74 17.0 1.73
2611 2018 09 13 02 41 48.700 17.27 -101.17 50.3 1.99
2612 2018 09 13 04 02 54.720 17.34 -101.43 2.0 2.65
2613 2018 09 13 07 55 01.340 17.24 -101.07 36.2 2.63
2614 2018 09 13 09 48 38.820 16.92 -100.0 5.0 2.94
2615 2018 09 13 12 03 27.260 17.06 -100.63 9.5 2.78
2616 2018 09 13 12 40 54.220 17.27 -101.2 9.6 2.42
2617 2018 09 13 15 43 59.380 17.44 -101.51 6.8 2.31
2618 2018 09 13 16 51 08.720 17.04 -101.0 13.0 2.32
2619 2018 09 13 16 58 17.580 17.04 -101.0 13.0 2.2
2620 2018 09 13 17 20 11.840 16.78 -100.49 7.0 2.13
2621 2018 09 13 18 58 07.620 16.96 -100.74 14.5 2.51
2622 2018 09 14 15 30 56.780 17.24 -101.17 46.3 2.18
2623 2018 09 15 02 32 02.780 17.1 -101.03 14.0 2.53
2624 2018 09 15 02 49 06.520 17.15 -100.76 13.3 2.79
2625 2018 09 15 13 11 14.040 17.33 -101.27 9.0 2.52
2626 2018 09 16 01 25 58.080 17.19 -100.35 5.0 2.12
2627 2018 09 17 01 15 57.960 17.46 -101.73 4.2 2.68
2628 2018 09 17 02 32 13.020 17.24 -101.04 36.2 2.28
2629 2018 09 17 05 04 48.660 17.26 -101.52 1.0 2.22
2630 2018 09 17 08 10 30.760 17.14 -100.42 41.3 1.66
2631 2018 09 17 09 02 46.040 17.37 -100.97 10.0 2.29
2632 2018 09 17 09 19 46.220 17.03 -101.14 18.1 2.8
2633 2018 09 17 09 21 00.580 17.37 -100.97 10.0 2.54
2634 2018 09 17 10 14 50.440 17.37 -100.97 10.0 2.51
2635 2018 09 17 11 45 49.240 17.37 -100.97 10.0 2.12
2636 2018 09 17 14 18 04.380 16.95 -100.39 1.4 3.0
2637 2018 09 17 15 45 10.640 16.91 -100.1 28.9 2.98
2638 2018 09 17 15 56 25.120 16.91 -100.1 28.9 3.02
2639 2018 09 17 16 13 15.880 16.91 -100.1 28.9 3.18
2640 2018 09 17 16 29 57.040 16.91 -100.1 28.9 3.02
2641 2018 09 17 20 31 13.080 17.3 -101.23 11.6 2.47
2642 2018 09 18 02 14 34.300 16.76 -100.07 16.0 2.63
2643 2018 09 18 16 29 45.240 16.49 -101.02 18.0 2.08
2644 2018 09 18 21 36 01.860 17.23 -100.94 34.0 1.7
2645 2018 09 19 01 19 09.800 16.96 -100.11 10.0 3.0
2646 2018 09 19 07 18 47.780 16.46 -100.84 5.8 1.83
2647 2018 09 19 16 32 00.700 17.22 -101.12 18.0 1.52
2648 2018 09 19 22 03 12.060 17.72 -100.22 111.4 3.35
2649 2018 09 20 05 39 21.540 17.4 -101.5 31.5 2.27
2650 2018 09 20 07 39 37.260 17.06 -100.64 7.0 2.56
2651 2018 09 20 14 16 57.260 17.0 -100.69 3.0 2.38
2652 2018 09 20 17 46 09.720 17.51 -101.23 47.0 2.38
2653 2018 09 21 00 41 41.660 16.58 -100.37 4.3 2.83
2654 2018 09 21 03 16 22.060 17.52 -101.66 26.0 3.53
2655 2018 09 21 03 47 16.860 17.17 -100.93 28.0 2.6
2656 2018 09 21 15 46 29.820 16.66 -100.56 21.4 3.4
2657 2018 09 21 22 59 05.880 17.24 -101.07 36.2 2.08
2658 2018 09 22 11 34 00.500 17.38 -101.47 23.3 2.81
2659 2018 09 22 12 33 14.980 17.22 -100.29 3.0 2.05
2660 2018 09 22 13 28 10.880 16.91 -100.55 7.6 2.78
2661 2018 09 22 13 29 00.400 17.01 -100.46 2.1 2.22
2662 2018 09 22 13 30 26.880 16.95 -100.52 3.3 2.14
2663 2018 09 22 15 32 56.300 17.24 -101.42 5.0 2.08
2664 2018 09 22 16 12 21.500 17.24 -101.42 5.0 2.02
2665 2018 09 22 17 23 07.280 17.32 -101.02 1.0 2.54
2666 2018 09 22 19 40 04.600 16.78 -100.56 13.4 3.06
2667 2018 09 22 21 23 43.020 17.24 -101.42 5.0 2.13
2668 2018 09 22 22 18 19.940 17.24 -101.42 5.0 2.44
2669 2018 09 23 06 36 15.000 17.24 -101.17 46.3 2.44
2670 2018 09 24 18 36 53.720 16.93 -100.33 9.9 1.91
2671 2018 09 24 18 51 27.380 16.93 -100.33 9.9 2.02
2672 2018 09 24 19 09 49.540 16.93 -100.33 9.9 1.91
2673 2018 09 24 19 50 45.940 17.3 -101.01 36.2 1.87
2674 2018 09 25 01 07 06.280 17.16 -100.37 38.2 2.34
2675 2018 09 25 06 51 49.540 17.25 -101.61 5.0 2.13
2676 2018 09 25 11 30 45.600 17.24 -101.04 36.2 2.31
2677 2018 09 25 11 57 21.420 16.8 -100.11 6.5 2.82
2678 2018 09 25 12 34 26.940 17.27 -101.2 11.6 2.46
2679 2018 09 25 12 52 06.900 16.8 -100.11 6.5 2.84
2680 2018 09 25 12 52 14.100 16.8 -100.11 6.5 2.84
2681 2018 09 25 14 19 01.900 17.28 -101.2 16.0 3.28
2682 2018 09 25 14 45 41.720 16.8 -100.11 6.5 3.06
2683 2018 09 25 17 04 47.380 16.8 -100.11 6.5 2.77
2684 2018 09 25 20 33 56.240 17.17 -100.39 40.0 3.24
2685 2018 09 25 22 42 33.760 17.12 -101.36 16.1 1.87
2686 2018 09 25 23 40 30.200 16.8 -100.11 6.5 2.06
2687 2018 09 26 08 31 29.680 16.82 -100.0 7.4 3.28
2688 2018 09 26 09 00 39.980 16.91 -100.1 28.9 2.97
2689 2018 09 26 16 08 14.800 16.8 -100.11 6.5 2.65
2690 2018 09 26 19 04 40.940 17.5 -101.09 42.6 2.63
2691 2018 09 26 22 17 09.320 17.72 -100.22 111.4 3.46
2692 2018 09 27 01 06 38.920 16.98 -100.03 5.0 2.53
2693 2018 09 27 02 13 23.180 17.19 -100.35 5.0 2.01
2694 2018 09 27 05 49 48.780 16.9 -100.26 5.0 3.31
2695 2018 09 27 06 05 32.200 16.9 -100.26 5.0 3.56
2696 2018 09 27 06 13 26.640 16.9 -100.26 5.0 3.35
2697 2018 09 27 06 14 06.240 16.9 -100.26 5.0 3.39
2698 2018 09 27 06 15 03.740 16.9 -100.26 5.0 3.28
2699 2018 09 27 06 28 35.860 16.95 -100.76 5.7 1.86
2700 2018 09 27 15 53 56.440 17.22 -101.12 18.0 1.98
2701 2018 09 27 22 33 02.220 16.78 -100.13 5.1 2.57
2702 2018 09 27 22 45 24.420 16.78 -100.16 5.1 2.68
2703 2018 09 28 00 44 16.420 17.3 -101.01 36.2 1.81
2704 2018 09 28 10 04 41.060 17.32 -101.38 36.0 2.47
2705 2018 09 28 10 47 06.320 17.07 -100.63 3.7 2.58
2706 2018 09 28 10 47 49.580 17.1 -100.39 44.8 2.58
2707 2018 09 28 17 01 26.060 17.08 -100.16 41.1 2.67
2708 2018 09 28 17 55 31.600 16.95 -100.75 4.7 2.44
2709 2018 09 28 18 33 57.720 16.95 -100.75 4.7 1.76
2710 2018 09 28 22 18 00.580 16.99 -100.55 10.0 2.3
2711 2018 09 29 02 00 21.160 16.93 -100.33 9.9 2.22
2712 2018 09 29 04 10 35.420 17.19 -100.87 10.0 2.01
2713 2018 09 30 11 44 18.100 17.36 -101.55 7.0 2.36
2714 2018 09 30 14 08 52.640 17.24 -101.17 46.3 2.34
2715 2018 09 30 18 35 22.720 17.24 -101.17 46.3 1.95
2716 2018 10 01 14 23 01.000 17.57 -101.29 42.0 2.77
2717 2018 10 01 23 03 16.860 17.28 -101.2 16.0 3.42
2718 2018 10 02 09 41 37.760 17.24 -101.17 46.3 1.83
2719 2018 10 02 15 51 01.880 16.8 -100.11 6.5 3.09
2720 2018 10 02 17 36 52.800 17.31 -101.3 23.0 2.4
2721 2018 10 02 22 45 46.920 17.36 -101.45 27.3 2.97
2722 2018 10 03 01 55 16.400 17.17 -100.39 40.0 2.68
2723 2018 10 03 02 00 26.080 17.46 -101.08 21.0 1.55
2724 2018 10 03 06 52 10.780 16.9 -100.34 8.7 2.45
2725 2018 10 03 07 14 05.600 17.53 -101.67 16.0 2.57
2726 2018 10 03 10 59 46.300 17.29 -100.81 16.0 2.22
2727 2018 10 03 12 22 48.840 17.54 -101.35 44.0 2.74
2728 2018 10 03 22 13 07.780 16.81 -100.46 7.0 1.9
2729 2018 10 04 00 46 27.300 16.46 -100.84 5.8 1.73
2730 2018 10 04 12 05 15.040 17.38 -101.38 32.6 1.2
2731 2018 10 04 20 50 43.700 16.82 -100.26 5.0 2.71
2732 2018 10 04 21 48 08.100 16.81 -100.46 9.0 1.87
2733 2018 10 04 23 48 15.140 17.37 -100.97 10.0 0.63
2734 2018 10 05 03 21 33.020 17.19 -100.35 7.0 1.93
2735 2018 10 05 08 34 30.120 17.38 -101.38 32.6 1.17
2736 2018 10 05 08 36 08.920 17.24 -101.17 46.3 2.32
2737 2018 10 05 10 58 00.680 17.19 -100.35 7.0 2.23
2738 2018 10 06 08 56 44.700 17.41 -101.48 13.7 2.91
2739 2018 10 06 09 29 33.280 17.19 -100.35 7.0 2.18
2740 2018 10 06 14 13 19.560 17.1 -100.61 7.0 2.76
2741 2018 10 06 16 03 23.880 17.19 -100.35 5.0 2.05
2742 2018 10 06 19 28 13.980 16.8 -100.11 6.5 3.03
2743 2018 10 07 03 12 24.020 16.98 -100.03 5.0 2.81
2744 2018 10 07 06 26 10.620 17.22 -101.12 18.0 1.71
2745 2018 10 07 14 48 52.440 17.24 -101.07 36.2 2.29
2746 2018 10 07 15 02 21.220 16.98 -100.03 5.0 3.14
2747 2018 10 07 19 33 10.460 16.98 -100.03 5.0 2.62
2748 2018 10 07 21 14 41.140 17.32 -101.38 36.0 2.44
2749 2018 10 07 22 21 43.600 17.06 -100.87 13.0 2.11
2750 2018 10 08 03 35 32.220 16.81 -100.06 8.0 2.19
2751 2018 10 08 04 02 27.040 17.57 -101.35 46.0 2.63
2752 2018 10 08 08 11 23.020 17.53 -101.67 16.0 2.33
2753 2018 10 08 09 52 14.340 16.96 -100.01 5.4 2.86
2754 2018 10 08 23 09 17.900 17.3 -101.45 7.0 2.22
2755 2018 10 08 23 55 02.320 16.93 -100.37 24.0 0.4
2756 2018 10 09 04 15 53.260 17.21 -101.39 5.0 1.98
2757 2018 10 09 04 52 43.460 17.04 -100.38 22.0 2.05
2758 2018 10 09 11 01 57.920 17.24 -101.42 5.0 2.18
2759 2018 10 09 12 13 32.140 17.24 -101.42 5.0 2.35
2760 2018 10 09 12 14 18.660 17.21 -101.39 5.0 2.32
2761 2018 10 09 12 18 12.800 17.21 -101.39 5.0 2.57
2762 2018 10 09 12 21 25.000 17.24 -101.42 5.0 2.3
2763 2018 10 09 13 37 04.120 17.24 -101.42 5.0 3.11
2764 2018 10 09 13 42 01.340 17.3 -101.48 7.0 2.26
2765 2018 10 09 14 29 51.860 17.19 -100.35 3.0 2.1
2766 2018 10 09 15 04 04.640 17.3 -101.48 7.0 2.18
2767 2018 10 09 15 06 06.960 17.21 -101.45 5.0 1.98
2768 2018 10 09 15 12 44.780 17.3 -101.48 7.0 2.3
2769 2018 10 09 15 31 55.440 17.3 -101.48 7.0 2.42
2770 2018 10 09 15 33 10.140 17.3 -101.48 7.0 2.35
2771 2018 10 09 18 00 02.680 17.21 -101.39 5.0 1.91
2772 2018 10 09 18 06 13.240 17.21 -101.39 5.0 2.2
2773 2018 10 09 18 28 37.400 17.18 -101.36 1.0 1.88
2774 2018 10 09 18 50 06.960 17.21 -101.39 5.0 1.93
2775 2018 10 09 19 00 40.020 17.3 -101.48 7.0 2.19
2776 2018 10 09 20 13 54.780 17.21 -101.39 5.0 1.89
2777 2018 10 10 06 36 23.880 17.38 -101.38 32.6 1.31
2778 2018 10 10 06 41 01.120 17.19 -100.35 5.0 2.02
2779 2018 10 10 06 43 27.840 17.35 -101.4 15.0 2.41
2780 2018 10 10 06 51 28.720 17.29 -101.08 14.0 2.33
2781 2018 10 10 12 19 51.540 17.3 -101.36 3.0 2.14
2782 2018 10 10 13 08 52.140 17.27 -101.2 9.6 2.29
2783 2018 10 10 14 36 06.100 17.22 -101.12 18.0 1.73
2784 2018 10 10 21 24 03.680 17.46 -101.08 21.0 0.99
2785 2018 10 11 00 32 56.700 17.3 -101.51 3.4 2.45
2786 2018 10 11 06 32 40.140 17.32 -101.3 10.0 2.56
2787 2018 10 11 12 18 45.320 17.19 -100.35 5.0 2.17
2788 2018 10 11 13 36 20.660 17.22 -101.39 7.0 3.4
2789 2018 10 11 13 48 13.340 17.22 -101.39 7.0 2.0
2790 2018 10 11 13 54 11.800 17.22 -101.39 7.0 2.06
2791 2018 10 11 15 03 53.980 17.03 -100.05 5.0 2.61
2792 2018 10 11 15 21 57.680 17.27 -101.45 5.0 2.18
2793 2018 10 11 15 54 59.060 17.27 -101.45 5.0 2.27
2794 2018 10 11 22 27 57.240 17.22 -101.36 5.0 2.27
2795 2018 10 11 22 55 08.660 17.01 -100.4 21.2 1.98
2796 2018 10 12 00 22 56.940 17.21 -101.39 3.0 1.61
2797 2018 10 12 00 30 05.300 16.93 -100.37 24.0 1.78
2798 2018 10 12 00 50 32.440 16.98 -100.03 5.0 2.48
2799 2018 10 12 01 14 31.760 17.27 -101.45 5.0 1.96
2800 2018 10 12 01 47 50.820 17.19 -101.36 3.0 2.24
2801 2018 10 12 04 44 40.420 17.21 -101.39 3.0 2.11
2802 2018 10 12 05 35 25.360 17.03 -101.17 14.1 2.36
2803 2018 10 12 05 58 10.360 17.22 -101.36 5.0 2.51
2804 2018 10 12 06 00 55.660 17.22 -101.36 5.0 3.52
2805 2018 10 12 06 05 28.900 17.3 -101.36 3.0 2.33
2806 2018 10 12 06 06 36.580 17.22 -101.36 5.0 1.88
2807 2018 10 12 06 09 31.620 17.21 -101.39 3.0 2.38
2808 2018 10 12 06 18 24.300 17.22 -101.36 5.0 2.06
2809 2018 10 12 06 27 54.880 17.27 -101.48 5.0 2.48
2810 2018 10 12 06 34 41.880 17.3 -101.45 7.0 2.25
2811 2018 10 12 07 09 56.700 17.24 -101.42 7.0 1.98
2812 2018 10 12 07 19 19.740 17.27 -101.45 5.0 2.44
2813 2018 10 12 08 10 16.320 17.24 -101.42 5.0 2.22
2814 2018 10 12 08 51 11.600 17.22 -101.36 5.0 2.39
