-101.5000 17.3900 2017 12 12 2.84 30.00 15 47
-100.9100 16.2600 2017 12 12 1.74 16.30 16 02
-100.3900 17.1000 2017 12 12 2.23 44.80 17 28
-100.7700 16.3000 2017 12 12 1.99 10.00 18 10
-100.0500 16.9500 2017 12 12 3.02 5.00 19 13
-100.8800 16.3000 2017 12 12 1.85 16.00 19 21
-100.7700 16.3000 2017 12 12 2.57 10.00 20 43
-100.7700 16.3000 2017 12 12 1.88 10.00 20 47
-100.7700 16.3000 2017 12 12 1.84 10.00 20 48
-100.7700 16.3000 2017 12 12 1.91 10.00 20 49
-100.7700 16.3000 2017 12 12 2.08 10.00 20 51
-100.7700 16.3000 2017 12 12 1.92 10.00 20 53
-101.5800 16.8300 2017 12 12 2.63 16.10 20 54
-100.7700 16.3000 2017 12 12 2.51 10.00 20 56
-100.7700 16.3000 2017 12 12 1.82 10.00 20 58
-100.3800 17.0400 2017 12 13 2.30 9.70 01 28
-101.0400 17.2400 2017 12 13 2.00 36.20 01 54
-101.0400 17.2400 2017 12 13 1.99 36.20 02 15
-101.7500 16.8500 2017 12 13 2.14 14.00 02 42
-100.7700 16.3000 2017 12 13 1.89 10.00 03 03
-100.8300 16.9900 2017 12 13 2.14 5.00 03 32
-100.7600 17.1500 2017 12 13 1.99 13.30 04 50
-100.8300 16.9900 2017 12 13 2.62 5.00 05 16
-100.8300 16.9900 2017 12 13 2.02 5.00 05 17
-100.8300 16.9900 2017 12 13 2.78 5.00 05 36
-101.5600 16.8800 2017 12 13 2.36 48.60 05 52
-100.8300 16.9900 2017 12 13 1.90 5.00 06 26
-101.0200 17.2600 2017 12 13 2.30 5.00 08 28
-100.2400 16.8800 2017 12 13 2.55 8.00 08 51
-100.2400 16.8800 2017 12 13 2.41 8.00 08 57
-100.9100 16.2600 2017 12 13 1.79 16.30 09 08
-100.9300 17.1700 2017 12 13 3.40 28.00 10 14
-100.8300 16.9900 2017 12 13 2.06 5.00 11 50
-100.9100 16.2600 2017 12 13 1.67 16.30 14 01
-100.9400 16.2000 2017 12 13 1.59 12.30 14 21
-100.9100 16.2600 2017 12 13 1.73 16.30 14 26
-100.0200 17.3600 2017 12 13 3.26 40.50 14 45
-100.9100 16.2600 2017 12 13 1.72 16.30 15 11
-101.0200 17.2600 2017 12 13 1.78 5.00 15 18
-100.9100 16.2600 2017 12 13 1.71 16.30 17 19
-101.5500 17.3300 2017 12 13 2.55 5.00 18 45
-100.8800 16.3000 2017 12 13 2.05 16.00 19 41
-101.2700 16.7000 2017 12 13 1.91 17.10 20 02
-101.3000 16.7000 2017 12 13 1.58 21.10 21 58
-100.2200 17.7200 2017 12 13 1.42 111.40 23 53
-101.6200 17.6300 2017 12 14 1.91 36.00 00 20
-100.8800 16.3000 2017 12 14 1.60 16.00 00 47
-100.7700 16.3000 2017 12 14 2.40 10.00 03 19
-100.7700 16.3000 2017 12 14 1.85 10.00 04 14
-100.2900 17.2800 2017 12 14 1.79 47.50 05 50
-100.8300 16.9900 2017 12 14 2.74 5.00 07 58
-100.8300 16.9900 2017 12 14 2.32 5.00 07 59
-101.7600 17.6200 2017 12 14 1.88 10.00 10 11
-101.0200 17.2600 2017 12 14 2.10 5.00 11 13
-100.0400 16.8700 2017 12 14 2.39 2.00 12 09
-100.8800 16.3000 2017 12 14 1.76 16.00 14 01
-101.5500 17.3300 2017 12 14 2.46 5.00 14 07
-101.1200 17.2200 2017 12 14 2.01 18.00 14 32
-101.5800 17.3200 2017 12 14 2.32 5.00 15 01
-100.0200 16.9200 2017 12 14 3.60 27.40 15 06
-100.7700 16.3000 2017 12 14 3.09 10.00 15 15
-100.7700 16.3000 2017 12 14 2.29 10.00 15 18
-101.3500 17.3000 2017 12 14 2.97 19.00 16 58
